id_alimento,id_usuario,nome_alimento,estado_alimento,alimento_verificado,grupo_alimentar,marca_alimento,alimento_ativo,dtt_criacao_alimento,id_tabela_nutricional,unidade_medida,porcao_padrao,kcal,qtde_proteina,qtde_gordura,qtde_carboidrato,qtde_alcool,qtde_fibra,qtde_saturada,qtde_monosaturada,qtde_polisaturada,qtde_trans,qtde_acucar,qtde_calcio,qtde_ferro,qtde_sodio,qtde_potassio,qtde_vitamina_a,qtde_vitamina_d,qtde_vitamina_e,qtde_vitamina_c
1190,,Solda,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1190,GRAMA,100,432.0,10.1,14.4,68.7,0.0,2.5,4.4,4.6,2.9,1.8,10.6,20.0,2.2,854.0,181.0,,,,
1191,,Brevidade,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1191,GRAMA,100,371.2,3.2,14.6,57.7,0.0,1.1,2.7,6.6,4.3,1.9,30.1,29.1,0.4,162.4,39.9,170.3,0.3,0.7,0.0
1192,,Bolacha doce,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1192,GRAMA,100,443.0,8.1,12.0,75.2,0.0,2.1,3.9,3.7,2.2,1.6,36.5,54.0,1.8,352.0,142.0,,,,
1193,,Maria maluca,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1193,GRAMA,100,443.0,8.1,12.0,75.2,0.0,2.1,3.9,3.7,2.2,1.6,36.5,54.0,1.8,352.0,142.0,,,,
1194,,Quebra-quebra,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1194,GRAMA,100,443.0,8.1,12.0,75.2,0.0,2.1,3.9,3.7,2.2,1.6,36.5,54.0,1.8,352.0,142.0,,,,
1195,,Rocambole,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1195,GRAMA,100,339.3,6.3,26.9,18.6,0.0,0.5,15.9,7.7,1.3,0.9,5.0,45.5,1.2,50.6,92.2,254.7,1.0,1.0,0.2
1196,,Cuca de qualquer tipo,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1196,GRAMA,100,355.2,5.2,13.1,55.8,0.0,2.0,7.9,3.5,0.7,0.4,26.6,32.5,2.1,194.3,98.7,97.7,0.4,0.4,0.1
1197,,Bolo de milho,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1197,GRAMA,100,311.0,4.8,12.4,45.1,0.0,0.7,4.5,3.9,1.5,2.0,8.3,83.0,0.7,134.0,118.0,,,,
1198,,Amidomil,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1198,GRAMA,100,311.0,4.8,12.4,45.1,0.0,0.7,4.5,3.9,1.5,2.0,8.3,83.0,0.7,134.0,118.0,,,,
1199,,Angusor de milho,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1199,GRAMA,100,311.0,4.8,12.4,45.1,0.0,0.7,4.5,3.9,1.5,2.0,8.3,83.0,0.7,134.0,118.0,,,,
1200,,Grustoli,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1200,GRAMA,100,421.4,5.5,19.8,55.7,0.0,1.2,4.6,9.6,3.5,4.5,26.6,80.5,1.9,211.1,78.1,68.6,0.3,1.3,0.1
1201,,Bolo de aipim,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1201,GRAMA,100,324.0,4.4,12.7,47.9,0.0,0.7,5.0,3.9,1.1,2.0,17.6,85.0,0.5,111.0,135.0,,,,
1202,,Bolo de tapioca,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1202,GRAMA,100,324.0,4.4,12.7,47.9,0.0,0.7,5.0,3.9,1.1,2.0,17.6,85.0,0.5,111.0,135.0,,,,
1203,,Bolo de macaxeira,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1203,GRAMA,100,324.0,4.4,12.7,47.9,0.0,0.7,5.0,3.9,1.1,2.0,17.6,85.0,0.5,111.0,135.0,,,,
1204,,Bolo de goma,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1204,GRAMA,100,324.0,4.4,12.7,47.9,0.0,0.7,5.0,3.9,1.1,2.0,17.6,85.0,0.5,111.0,135.0,,,,
1205,,Bolo de batata-doce,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1205,GRAMA,100,324.0,4.4,12.7,47.9,0.0,0.7,5.0,3.9,1.1,2.0,17.6,85.0,0.5,111.0,135.0,,,,
1206,,Bolo de arroz,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1206,GRAMA,100,324.0,4.4,12.7,47.9,0.0,0.7,5.0,3.9,1.1,2.0,17.6,85.0,0.5,111.0,135.0,,,,
1207,,Bolo de cará,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1207,GRAMA,100,324.0,4.4,12.7,47.9,0.0,0.7,5.0,3.9,1.1,2.0,17.6,85.0,0.5,111.0,135.0,,,,
1208,,Tortas doces de qualquer sabor,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1208,GRAMA,100,119.7,2.3,5.4,15.6,0.0,0.5,1.8,2.6,0.6,1.1,7.5,51.3,0.4,148.3,81.3,10.7,0.4,0.1,
1209,,Tortas salgadas de qualquer sabor,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1209,GRAMA,100,249.6,3.9,9.9,38.4,0.0,1.5,5.2,3.3,0.4,0.4,27.1,17.9,1.2,161.3,205.7,47.9,0.1,0.3,3.5
1210,,Sonho,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1210,GRAMA,100,378.8,6.0,18.2,48.1,0.0,1.3,4.5,8.6,3.3,3.5,21.1,40.2,1.9,132.9,110.1,34.8,0.4,1.0,0.1
1211,,Filhos,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1211,GRAMA,100,421.4,5.5,19.8,55.7,0.0,1.2,4.6,9.6,3.5,4.5,26.6,80.5,1.9,211.1,78.1,68.6,0.3,1.3,0.1
1212,,Bolo de chocolate,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1212,GRAMA,100,312.8,8.7,6.0,58.3,0.0,1.8,2.0,2.2,0.8,,40.4,33.6,2.7,63.1,151.9,83.5,0.6,0.5,0.8
1213,,Brioche,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1213,GRAMA,100,366.8,9.0,14.2,49.6,0.0,1.8,4.9,5.5,2.7,1.2,8.2,35.3,2.9,225.4,120.3,44.0,0.4,0.4,0.0
1214,,Bolo de laranja,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1214,GRAMA,100,360.8,4.8,13.2,58.3,0.0,2.4,5.3,4.9,1.9,0.3,34.4,68.7,2.0,102.0,255.2,80.8,0.3,0.5,5.3
1215,,Bolo de coco,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1215,GRAMA,100,317.2,6.3,8.7,54.2,0.0,1.2,5.6,1.6,0.6,,39.4,22.5,1.5,78.5,161.6,56.3,0.4,0.4,5.3
1216,,Bolo de cenoura,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1216,GRAMA,100,344.9,4.2,17.3,44.3,0.0,1.6,10.4,4.6,0.9,0.6,26.6,25.7,1.3,240.3,106.7,373.4,0.4,0.9,0.9
1217,,Bolo de trigo,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1217,GRAMA,100,286.6,6.9,4.2,55.3,0.0,0.7,1.3,1.6,0.6,,39.8,23.8,1.5,47.9,132.3,65.7,0.5,0.4,6.0
1218,,Broa,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1218,GRAMA,100,392.0,9.8,18.3,47.1,0.0,1.7,,,,,,,,,,,,,
1219,,Biscoito recheado,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1219,GRAMA,100,472.0,6.4,19.6,70.5,0.0,3.0,6.2,6.6,1.7,4.2,40.6,27.0,2.3,239.0,232.0,,,,
1220,,Waffer,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1220,GRAMA,100,430.3,6.2,12.5,74.8,0.0,2.2,2.8,4.7,4.2,1.4,34.8,34.8,2.8,717.8,114.8,2.7,0.0,0.9,0.0
1221,,Alfajores,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1221,GRAMA,100,505.2,6.5,22.6,70.8,0.0,2.4,7.6,10.3,3.4,4.8,25.2,68.6,3.1,354.2,119.5,0.1,,2.1,0.0
1222,,Bolacha recheada,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1222,GRAMA,100,472.0,6.4,19.6,70.5,0.0,3.0,6.2,6.6,1.7,4.2,40.6,27.0,2.3,239.0,232.0,,,,
1223,,Rosca recheada,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1223,GRAMA,100,620.2,5.6,26.3,98.1,0.0,3.2,15.9,7.5,1.1,0.6,75.0,53.7,3.2,151.8,182.9,140.1,0.6,0.6,
1224,,Rosquinha recheada de qualquer sabor,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1224,GRAMA,100,472.0,6.4,19.6,70.5,0.0,3.0,6.2,6.6,1.7,4.2,40.6,27.0,2.3,239.0,232.0,,,,
1225,,Biscoito,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1225,GRAMA,100,432.0,10.1,14.4,68.7,0.0,2.5,4.4,4.6,2.9,1.8,10.6,20.0,2.2,854.0,181.0,,,,
1226,,Crepe,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1226,GRAMA,100,203.2,14.0,12.5,8.3,0.0,0.7,4.8,5.1,1.3,0.8,1.8,91.9,1.5,332.4,198.6,67.2,0.6,1.0,0.8
1227,,Pão diet,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1227,GRAMA,100,198.0,9.1,2.3,43.6,0.0,12.0,0.3,0.2,1.0,,4.1,80.0,3.0,511.0,122.0,,,0.2,0.1
1228,,Pão light,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1228,GRAMA,100,198.0,9.1,2.3,43.6,0.0,12.0,0.3,0.2,1.0,,4.1,80.0,3.0,511.0,122.0,,,0.2,0.1
1229,,Pão de queijo light,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1229,GRAMA,100,363.0,5.1,24.6,34.2,0.0,0.6,,,,,,102.0,0.3,773.0,93.0,,,,
1230,,Pão integral light,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1230,GRAMA,100,198.0,9.1,2.3,43.6,0.0,12.0,0.3,0.2,1.0,,4.1,80.0,3.0,511.0,122.0,,,0.2,0.1
1231,,Tortas doces de qualquer sabor light,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1231,GRAMA,100,121.8,2.3,5.4,16.1,0.0,0.5,1.8,2.6,0.6,1.1,7.8,51.5,0.4,236.7,82.7,10.7,0.4,0.1,
1232,,Tortas doces de qualquer sabor diet,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1232,GRAMA,100,99.2,2.2,5.3,10.7,0.0,0.4,1.8,2.6,0.6,1.1,2.3,52.4,0.5,141.8,108.2,10.7,0.4,0.1,
1233,,Filhos light,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1233,GRAMA,100,426.5,6.4,22.9,48.7,0.0,1.4,5.3,11.1,4.1,5.2,15.5,93.2,2.3,244.6,90.3,79.6,0.3,1.5,0.1
1234,,Filhos diet,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1234,GRAMA,100,426.5,6.4,22.9,48.7,0.0,1.4,5.3,11.1,4.1,5.2,15.5,93.2,2.3,244.6,90.3,79.6,0.3,1.5,0.1
1235,,Bolo de chocolate light,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1235,GRAMA,100,299.5,4.6,9.4,52.5,0.0,2.0,5.4,2.7,0.5,0.2,32.5,43.4,2.6,150.7,103.8,62.0,0.2,0.3,
1236,,Bolo de chocolate diet,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1236,GRAMA,100,299.5,4.6,9.4,52.5,0.0,2.0,5.4,2.7,0.5,0.2,32.5,43.4,2.6,150.7,103.8,62.0,0.2,0.3,
1237,,Bolo de laranja light,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1237,GRAMA,100,328.4,4.8,9.5,58.3,0.0,2.4,3.0,4.0,1.8,0.1,34.4,67.7,2.0,104.2,254.2,59.9,0.2,0.4,5.3
1238,,Bolo de coco diet,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1238,GRAMA,100,299.5,4.6,9.4,52.5,0.0,2.0,5.4,2.7,0.5,0.2,32.5,43.4,2.6,150.7,103.8,62.0,0.2,0.3,
1239,,Bolo de cenoura diet,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1239,GRAMA,100,272.7,4.1,9.1,44.3,0.0,1.6,5.2,2.5,0.6,0.3,26.6,23.5,1.3,245.1,104.3,327.0,0.3,0.6,0.9
1240,,Biscoito recheado light,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1240,GRAMA,100,433.0,5.9,13.2,77.8,0.0,4.2,4.1,6.3,2.4,0.1,41.2,18.2,3.1,558.2,182.4,,,2.0,
1241,,Biscoito waffer light,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1241,GRAMA,100,398.6,4.5,6.9,80.7,0.0,1.3,1.0,2.8,2.6,0.9,47.6,18.6,2.0,379.4,59.8,0.1,,0.6,0.0
1242,,Waffer light,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1242,GRAMA,100,398.6,4.5,6.9,80.7,0.0,1.3,1.0,2.8,2.6,0.9,47.6,18.6,2.0,379.4,59.8,0.1,,0.6,0.0
1243,,Alfajores light,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1243,GRAMA,100,433.0,5.9,13.2,77.8,0.0,4.2,4.1,6.3,2.4,0.1,41.2,18.2,3.1,558.2,182.4,,,2.0,
1244,,Bolacha recheada light,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1244,GRAMA,100,433.0,5.9,13.2,77.8,0.0,4.2,4.1,6.3,2.4,0.1,41.2,18.2,3.1,558.2,182.4,,,2.0,
1245,,Biscoito recheado diet,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1245,GRAMA,100,405.3,8.2,20.8,66.8,0.0,3.7,2.2,12.4,5.7,0.1,5.5,49.3,2.1,459.7,110.5,0.5,,3.4,0.0
1246,,Rosquinha recheada de qualquer sabor diet,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1246,GRAMA,100,405.3,8.2,20.8,66.8,0.0,3.7,2.2,12.4,5.7,0.1,5.5,49.3,2.1,459.7,110.5,0.5,,3.4,0.0
1247,,Bolacha recheada diet,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1247,GRAMA,100,405.3,8.2,20.8,66.8,0.0,3.7,2.2,12.4,5.7,0.1,5.5,49.3,2.1,459.7,110.5,0.5,,3.4,0.0
1248,,Pão doce diet,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1248,GRAMA,100,312.2,4.8,6.9,58.0,0.0,1.6,4.1,1.8,0.4,0.2,29.1,29.5,1.9,197.9,75.0,79.6,0.2,0.2,0.1
1249,,Pão de mel diet,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1249,GRAMA,100,446.2,4.4,11.3,85.0,0.0,1.9,6.7,3.2,0.6,0.3,52.9,88.1,3.5,157.5,598.8,82.4,0.3,0.3,0.0
1250,,Panetone diet,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1250,GRAMA,100,355.9,7.5,10.4,58.0,0.0,2.1,1.8,2.5,5.3,0.1,15.8,19.4,2.9,210.0,139.8,20.1,0.1,0.9,0.3
1251,,Biscoito salgado light,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1251,GRAMA,100,452.6,9.7,13.8,72.5,0.0,3.5,2.2,3.0,7.9,0.1,10.3,46.2,4.0,899.3,170.8,0.5,,3.1,
1252,,Bolacha salgada light,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1252,GRAMA,100,452.6,9.7,13.8,72.5,0.0,3.5,2.2,3.0,7.9,0.1,10.3,46.2,4.0,899.3,170.8,0.5,,3.1,
1253,,Chips light,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1253,GRAMA,100,407.1,6.5,7.0,81.1,0.0,5.6,1.1,1.5,4.0,0.0,8.1,33.0,0.9,634.6,558.4,0.5,,0.8,29.4
1254,,Biscoito doce light,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1254,GRAMA,100,395.2,6.5,4.8,83.9,0.0,3.7,1.1,2.6,0.7,1.4,41.5,19.3,2.6,546.4,170.0,0.1,,0.5,0.0
1255,,Bolacha doce light,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1255,GRAMA,100,395.2,6.5,4.8,83.9,0.0,3.7,1.1,2.6,0.7,1.4,41.5,19.3,2.6,546.4,170.0,0.1,,0.5,0.0
1256,,Biscoito doce diet,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1256,GRAMA,100,453.9,6.2,21.9,65.7,0.0,3.0,5.3,12.9,2.4,7.1,4.0,51.0,2.8,407.5,91.9,0.2,,1.8,0.0
1257,,Bolacha doce diet,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1257,GRAMA,100,453.9,6.2,21.9,65.7,0.0,3.0,5.3,12.9,2.4,7.1,4.0,51.0,2.8,407.5,91.9,0.2,,1.8,0.0
1258,,Bolo de banana,PADRAO,TRUE,VEGETARIANO,,TRUE,2024-08-29 00:00:00,1258,GRAMA,100,300.1,3.9,9.1,52.1,0.0,1.7,5.3,2.4,0.5,0.3,31.8,29.5,1.2,218.1,184.2,81.6,0.2,0.4,3.5
1259,,Carne-seca,COZIDO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1259,GRAMA,100,313.0,26.9,21.9,0.0,0.0,,10.8,9.2,3.8,0.0,,13.0,1.9,1943.0,86.0,,,,
1260,,Carne-seca,GRELHADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1260,GRAMA,100,313.0,26.9,21.9,0.0,0.0,,10.8,9.2,3.8,0.0,,13.0,1.9,1943.0,86.0,,,,
1261,,Carne-seca,ASSADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1261,GRAMA,100,313.0,26.9,21.9,0.0,0.0,,10.8,9.2,3.8,0.0,,13.0,1.9,1943.0,86.0,,,,
1262,,Carne-seca,FRITO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1262,GRAMA,100,347.0,25.3,26.6,0.0,0.0,,10.8,9.2,3.8,0.0,,13.0,1.9,1943.0,86.0,,,,
1263,,Carne-seca,REFOGADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1263,GRAMA,100,347.0,25.3,26.6,0.0,0.0,,10.8,9.2,3.8,0.0,,13.0,1.9,1943.0,86.0,,,,
1264,,Carne de charque,CRU,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1264,GRAMA,100,313.0,26.9,21.9,0.0,0.0,,10.8,9.2,3.8,0.0,,13.0,1.9,1943.0,86.0,,,,
1265,,Carne de charque,COZIDO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1265,GRAMA,100,313.0,26.9,21.9,0.0,0.0,,10.8,9.2,3.8,0.0,,13.0,1.9,1943.0,86.0,,,,
1266,,Carne de charque,GRELHADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1266,GRAMA,100,313.0,26.9,21.9,0.0,0.0,,10.8,9.2,3.8,0.0,,13.0,1.9,1943.0,86.0,,,,
1267,,Carne de charque,ASSADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1267,GRAMA,100,313.0,26.9,21.9,0.0,0.0,,10.8,9.2,3.8,0.0,,13.0,1.9,1943.0,86.0,,,,
1268,,Carne de charque,FRITO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1268,GRAMA,100,347.0,25.3,26.6,0.0,0.0,,10.8,9.2,3.8,0.0,,13.0,1.9,1943.0,86.0,,,,
1269,,Carne de charque,REFOGADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1269,GRAMA,100,347.0,25.3,26.6,0.0,0.0,,10.8,9.2,3.8,0.0,,13.0,1.9,1943.0,86.0,,,,
1270,,Jabá,COZIDO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1270,GRAMA,100,313.0,26.9,21.9,0.0,0.0,,10.5,8.3,0.4,0.9,,13.0,1.9,1943.0,86.0,,,,
1271,,Jabá,FRITO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1271,GRAMA,100,347.0,25.3,26.6,0.0,0.0,,10.5,8.3,0.4,0.9,,13.0,1.9,1943.0,86.0,,,,
1272,,Jabá,REFOGADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1272,GRAMA,100,347.0,25.3,26.6,0.0,0.0,,10.5,8.3,0.4,0.9,,13.0,1.9,1943.0,86.0,,,,
1273,,Carne de sol,CRU,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1273,GRAMA,100,313.0,26.9,21.9,0.0,0.0,,10.8,9.2,3.8,0.0,,13.0,1.9,1943.0,86.0,,,,
1274,,Carne de sol,COZIDO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1274,GRAMA,100,313.0,26.9,21.9,0.0,0.0,,10.8,9.2,3.8,0.0,,13.0,1.9,1943.0,86.0,,,,
1275,,Carne de sol,GRELHADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1275,GRAMA,100,313.0,26.9,21.9,0.0,0.0,,10.8,9.2,3.8,0.0,,13.0,1.9,1943.0,86.0,,,,
1276,,Carne de sol,ASSADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1276,GRAMA,100,313.0,26.9,21.9,0.0,0.0,,10.8,9.2,3.8,0.0,,13.0,1.9,1943.0,86.0,,,,
1277,,Carne de sol,FRITO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1277,GRAMA,100,347.0,25.3,26.6,0.0,0.0,,10.8,9.2,3.8,0.0,,13.0,1.9,1943.0,86.0,,,,
1278,,Carne do sertão,COZIDO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1278,GRAMA,100,313.0,26.9,21.9,0.0,0.0,,10.8,9.2,3.8,0.0,,13.0,1.9,1943.0,86.0,,,,
1279,,Carne do sertão,ASSADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1279,GRAMA,100,313.0,26.9,21.9,0.0,0.0,,10.8,9.2,3.8,0.0,,13.0,1.9,1943.0,86.0,,,,
1280,,Carne do sertão,FRITO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1280,GRAMA,100,347.0,25.3,26.6,0.0,0.0,,10.8,9.2,3.8,0.0,,13.0,1.9,1943.0,86.0,,,,
1281,,Hambúrguer de carne bovina,CRU,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1281,GRAMA,100,214.0,26.6,11.1,0.0,0.0,,4.4,4.7,0.4,0.7,,13.0,2.9,61.0,300.0,,0.5,0.4,
1282,,Hambúrguer de carne bovina,COZIDO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1282,GRAMA,100,214.0,26.6,11.1,0.0,0.0,,4.4,4.7,0.4,0.7,,13.0,2.9,61.0,300.0,,0.5,0.4,
1283,,Hambúrguer de carne bovina,GRELHADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1283,GRAMA,100,214.0,26.6,11.1,0.0,0.0,,4.4,4.7,0.4,0.7,,13.0,2.9,61.0,300.0,,0.5,0.4,
1284,,Hambúrguer de carne bovina,ASSADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1284,GRAMA,100,214.0,26.6,11.1,0.0,0.0,,4.4,4.7,0.4,0.7,,13.0,2.9,61.0,300.0,,0.5,0.4,
1285,,Hambúrguer de carne bovina,FRITO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1285,GRAMA,100,236.7,26.6,13.7,0.0,0.0,,4.4,4.7,0.4,0.7,,13.0,2.9,61.0,300.0,,0.5,0.4,
1286,,Copa de porco defumada,PADRAO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1286,GRAMA,100,248.7,20.5,17.8,0.4,0.0,,5.4,7.7,3.3,0.1,,8.0,1.4,941.0,357.0,,0.8,0.5,
1287,,Bacon,PADRAO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1287,GRAMA,100,541.0,37.0,41.8,1.4,0.0,,13.7,18.5,4.5,0.3,0.6,11.0,1.4,2310.0,565.0,11.0,0.7,0.3,
1288,,Hambúrguer de frango,COZIDO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1288,GRAMA,100,206.1,16.2,9.7,12.6,0.0,0.6,2.9,3.6,2.2,0.9,2.9,71.2,1.3,121.9,197.3,19.7,0.6,0.2,0.6
1289,,Hambúrguer de frango,GRELHADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1289,GRAMA,100,206.1,16.2,9.7,12.6,0.0,0.6,2.9,3.6,2.2,0.9,2.9,71.2,1.3,121.9,197.3,19.7,0.6,0.2,0.6
1290,,Hambúrguer de frango,ASSADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1290,GRAMA,100,206.1,16.2,9.7,12.6,0.0,0.6,2.9,3.6,2.2,0.9,2.9,71.2,1.3,121.9,197.3,19.7,0.6,0.2,0.6
1291,,Hambúrguer de frango,FRITO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1291,GRAMA,100,266.7,16.2,16.6,12.6,0.0,0.6,2.9,3.6,2.2,0.9,2.9,71.2,1.3,121.9,197.3,19.7,0.6,0.2,0.6
1292,,Salsicha no varejo,CRU,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1292,GRAMA,100,321.1,9.7,29.5,3.6,0.0,,10.9,12.6,3.0,0.8,3.1,16.5,0.8,1174.7,108.8,13.0,0.3,0.1,
1293,,Salsicha no varejo,COZIDO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1293,GRAMA,100,321.1,9.7,29.5,3.6,0.0,,10.9,12.6,3.0,0.8,3.1,16.5,0.8,1174.7,108.8,13.0,0.3,0.1,
1294,,Salsicha no varejo,GRELHADO,TRUE,ONIVORO,,TRUE,2024-08-29 00:00:00,1294,GRAMA,100,321.1,9.7,29.5,3.6,0.0,,10.9,12.6,3.0,0.8,3.1,16.5,0.8,1174.7,108.8,13.0,0.3,0.1,
