id_tabela_nutricional,kcal,porcao_padrao,qtde_acucar,qtde_alcool,qtde_calcio,qtde_carboidrato,qtde_ferro,qtde_fibra,qtde_gordura,qtde_monosaturada,qtde_polisaturada,qtde_potassio,qtde_proteina,qtde_saturada,qtde_sodio,qtde_trans,qtde_vitamina_a,qtde_vitamina_c,qtde_vitamina_d,qtde_vitamina_e,unidade_medida,id_alimento
876,117.0,100,,0.0,18.0,0.0,0.3,,1.5,0.3,0.7,344.0,24.2,0.4,105.0,,13.0,,5.5,0.7,GRAMA,876
877,117.0,100,,0.0,18.0,0.0,0.3,,1.5,0.3,0.7,344.0,24.2,0.4,105.0,,13.0,,5.5,0.7,GRAMA,877
878,117.0,100,,0.0,18.0,0.0,0.3,,1.5,0.3,0.7,344.0,24.2,0.4,105.0,,13.0,,5.5,0.7,GRAMA,878
879,139.7,100,,0.0,18.0,0.0,0.3,,4.1,0.3,0.7,344.0,24.2,0.4,105.0,,13.0,,5.5,0.7,GRAMA,879
880,139.7,100,,0.0,18.0,0.0,0.3,,4.1,0.3,0.7,344.0,24.2,0.4,105.0,,13.0,,5.5,0.7,GRAMA,880
881,117.0,100,,0.0,18.0,0.0,0.3,,1.5,0.9,2.1,344.0,24.2,0.7,105.0,,13.0,,1.1,0.7,GRAMA,881
882,117.0,100,,0.0,18.0,0.0,0.3,,1.5,0.9,2.1,344.0,24.2,0.7,105.0,,13.0,,1.1,0.7,GRAMA,882
883,117.0,100,,0.0,18.0,0.0,0.3,,1.5,0.9,2.1,344.0,24.2,0.7,105.0,,13.0,,1.1,0.7,GRAMA,883
884,139.7,100,,0.0,18.0,0.0,0.3,,4.1,0.9,2.1,344.0,24.2,0.7,105.0,,13.0,,1.1,0.7,GRAMA,884
885,117.0,100,,0.0,18.0,0.0,0.3,,1.5,0.3,0.7,344.0,24.2,0.4,105.0,,13.0,,1.9,0.7,GRAMA,885
886,117.0,100,,0.0,18.0,0.0,0.3,,1.5,0.9,2.1,344.0,24.2,0.7,105.0,,13.0,,1.1,0.7,GRAMA,886
887,117.0,100,,0.0,18.0,0.0,0.3,,1.5,0.9,2.1,344.0,24.2,0.7,105.0,,13.0,,1.1,0.7,GRAMA,887
888,117.0,100,,0.0,18.0,0.0,0.3,,1.5,0.9,2.1,344.0,24.2,0.7,105.0,,13.0,,1.1,0.7,GRAMA,888
889,117.0,100,,0.0,18.0,0.0,0.3,,1.5,0.9,2.1,344.0,24.2,0.7,105.0,,13.0,,1.1,0.7,GRAMA,889
890,139.7,100,,0.0,18.0,0.0,0.3,,4.1,0.9,2.1,344.0,24.2,0.7,105.0,,13.0,,1.1,0.7,GRAMA,890
891,139.7,100,,0.0,18.0,0.0,0.3,,4.1,0.9,2.1,344.0,24.2,0.7,105.0,,13.0,,1.1,0.7,GRAMA,891
892,117.0,100,0.0,0.0,18.0,0.0,0.3,,1.5,0.9,2.1,344.0,24.2,0.7,105.0,,13.0,,1.1,0.7,GRAMA,892
893,117.0,100,0.0,0.0,18.0,0.0,0.3,,1.5,0.9,2.1,344.0,24.2,0.7,105.0,,13.0,,1.1,0.7,GRAMA,893
894,117.0,100,0.0,0.0,18.0,0.0,0.3,,1.5,0.9,2.1,344.0,24.2,0.7,105.0,,13.0,,1.1,0.7,GRAMA,894
895,139.7,100,0.0,0.0,18.0,0.0,0.3,,4.1,0.9,2.1,344.0,24.2,0.7,105.0,,13.0,,1.1,0.7,GRAMA,895
896,145.0,100,,0.0,52.0,3.8,0.5,3.3,15.3,11.3,1.3,42.0,1.0,2.0,1556.0,,19.7,,,3.8,GRAMA,896
897,69.0,100,4.2,0.0,20.0,12.6,0.9,4.1,0.3,0.0,0.2,173.0,4.4,0.1,252.0,,26.7,9.6,,0.0,GRAMA,897
898,69.0,100,4.2,0.0,20.0,12.6,0.9,4.1,0.3,0.0,0.2,173.0,4.4,0.1,252.0,,26.7,9.6,,0.0,GRAMA,898
899,81.0,100,3.0,0.0,5.0,18.8,0.7,1.9,0.9,0.2,0.5,135.0,2.6,0.2,298.0,,2.3,0.7,,0.1,GRAMA,899
900,28.0,100,,0.0,58.0,4.6,3.1,2.4,0.6,0.1,0.2,177.0,2.5,0.1,426.0,,,7.9,,0.5,GRAMA,900
901,50.7,100,1.4,0.0,11.0,5.1,0.8,2.4,3.2,0.7,1.8,129.0,1.9,0.5,425.0,0.0,,,0.5,0.2,GRAMA,901
902,50.7,100,1.4,0.0,11.0,5.1,0.8,2.4,3.2,0.7,1.8,129.0,1.9,0.5,425.0,0.0,,,0.5,0.2,GRAMA,902
903,19.0,100,1.1,0.0,16.0,2.5,1.8,1.6,0.7,0.0,0.3,172.0,2.1,0.1,287.0,,41.1,18.4,,1.2,GRAMA,903
904,19.0,100,0.2,0.0,30.0,4.3,1.5,2.9,0.1,0.0,0.1,170.0,0.9,0.0,661.0,,0.9,14.7,,0.1,GRAMA,904
905,19.0,100,0.2,0.0,30.0,4.3,1.5,2.9,0.1,0.0,0.1,170.0,0.9,0.0,661.0,,0.9,14.7,,0.1,GRAMA,905
906,47.0,100,3.2,0.0,22.6,9.1,0.8,2.8,0.3,0.0,0.1,176.1,2.5,0.1,482.8,,292.7,6.2,,0.4,GRAMA,906
907,46.3,100,2.7,0.0,59.2,5.3,0.2,0.2,2.5,0.8,0.7,89.4,0.8,0.8,374.7,0.3,15.2,1.3,0.0,0.2,GRAMA,907
908,10.6,100,0.4,0.0,6.5,2.1,0.1,0.2,0.0,0.0,0.0,22.7,0.5,0.0,289.6,,14.0,1.6,,0.0,GRAMA,908
909,527.0,100,1.5,0.0,20.0,57.5,4.7,3.9,30.8,7.7,17.3,120.0,8.4,4.4,439.0,,0.1,,,3.5,GRAMA,909
910,79.5,100,3.9,0.0,13.4,16.8,1.0,3.0,0.5,0.1,0.2,172.3,3.8,0.1,36.1,,56.9,6.7,,0.1,GRAMA,910
911,79.5,100,3.9,0.0,13.4,16.8,1.0,3.0,0.5,0.1,0.2,172.3,3.8,0.1,36.1,,56.9,6.7,,0.1,GRAMA,911
912,79.5,100,3.9,0.0,13.4,16.8,1.0,3.0,0.5,0.1,0.2,172.3,3.8,0.1,36.1,,56.9,6.7,,0.1,GRAMA,912
913,181.6,100,2.7,0.0,26.7,16.9,1.8,5.7,7.9,3.0,1.7,327.9,11.1,2.5,353.1,0.1,2.8,7.0,0.2,0.8,GRAMA,913
914,136.4,100,0.5,0.0,70.3,10.2,1.7,2.3,5.9,2.3,1.1,260.0,10.7,1.8,332.2,0.1,4.5,3.0,,0.6,GRAMA,914
915,87.3,100,1.2,0.0,18.4,7.9,0.9,1.7,3.8,1.7,0.4,190.7,5.6,1.3,298.3,0.1,39.5,8.6,0.1,0.2,GRAMA,915
916,245.7,100,8.5,0.0,12.5,14.1,0.8,0.2,16.9,5.8,5.0,109.4,9.9,4.5,800.1,0.3,22.7,0.1,0.3,0.7,GRAMA,916
917,276.5,100,1.8,0.0,20.3,1.8,1.5,,21.4,9.5,2.8,198.9,17.9,7.3,1019.4,0.2,26.8,,0.5,0.2,GRAMA,917
918,214.4,100,0.7,0.0,18.2,3.7,1.0,0.2,14.5,6.4,3.1,158.6,16.4,3.9,706.5,0.7,19.0,1.0,0.2,0.2,GRAMA,918
919,242.0,100,,0.0,8.2,0.0,2.8,,15.4,7.0,0.6,337.1,24.2,5.7,367.8,0.7,,,0.7,0.1,GRAMA,919
920,214.8,100,2.2,0.0,56.0,11.0,2.7,0.8,9.2,3.6,0.7,278.3,20.6,3.5,153.3,0.5,26.5,0.8,0.6,0.4,GRAMA,920
921,242.0,100,,0.0,8.2,0.0,2.8,,15.4,7.0,0.6,337.1,24.2,5.7,367.8,0.7,,,0.7,0.1,GRAMA,921
922,203.5,100,2.7,0.0,56.8,9.7,2.2,0.9,10.7,4.7,0.6,313.6,16.2,4.0,246.5,0.6,24.3,2.1,0.4,0.6,GRAMA,922
923,178.0,100,,0.0,8.0,0.0,1.3,,9.0,4.4,1.4,409.0,22.6,3.1,1500.0,0.0,,,0.8,0.3,GRAMA,923
924,178.0,100,,0.0,8.0,0.0,1.3,,9.0,4.4,1.4,409.0,22.6,3.1,1500.0,0.0,,,0.8,0.3,GRAMA,924
925,178.0,100,,0.0,8.0,0.0,1.3,,9.0,4.4,1.4,409.0,22.6,3.1,1500.0,0.0,,,0.8,0.3,GRAMA,925
926,178.0,100,,0.0,8.0,0.0,1.3,,9.0,4.4,1.4,409.0,22.6,3.1,1500.0,0.0,,,0.8,0.3,GRAMA,926
927,178.0,100,,0.0,8.0,0.0,1.3,,9.0,4.4,1.4,409.0,22.6,3.1,1500.0,0.0,,,0.8,0.3,GRAMA,927
928,178.0,100,,0.0,8.0,0.0,1.3,,9.0,4.4,1.4,409.0,22.6,3.1,1500.0,0.0,,,0.8,0.3,GRAMA,928
929,269.1,100,0.2,0.0,17.1,0.3,0.6,0.0,25.8,11.1,4.5,100.6,8.3,8.3,752.8,0.3,18.4,0.0,0.3,0.4,GRAMA,929
930,208.0,100,,0.0,382.0,0.0,2.9,,11.4,3.9,5.2,397.0,24.6,1.5,505.0,,32.0,,6.8,2.0,GRAMA,930
931,198.0,100,,0.0,13.0,0.0,1.4,,8.2,3.0,2.9,207.0,29.1,1.5,354.0,,23.0,,5.9,0.9,GRAMA,931
932,12.0,100,1.3,0.0,42.0,2.6,0.4,1.1,0.1,0.0,0.1,92.0,0.6,0.0,875.0,,9.2,0.8,,0.1,GRAMA,932
933,198.0,100,,0.0,13.0,0.0,1.4,,8.2,3.0,2.9,207.0,29.1,1.5,354.0,,23.0,,5.9,0.9,GRAMA,933
934,12.0,100,1.3,0.0,42.0,2.6,0.4,1.1,0.1,0.0,0.1,92.0,0.6,0.0,875.0,,9.2,0.8,,0.1,GRAMA,934
935,43.3,100,8.6,0.0,24.6,9.9,0.3,1.6,0.2,0.1,0.1,163.7,0.9,0.0,195.3,,9.9,23.0,,0.1,GRAMA,935
936,147.7,100,1.6,0.0,25.1,4.1,1.3,0.4,9.1,3.0,1.5,198.5,12.8,3.8,354.2,0.3,33.6,1.4,0.4,0.5,GRAMA,936
937,136.0,100,,0.0,277.0,0.0,0.9,,4.8,0.9,1.4,311.0,23.1,0.8,399.0,,23.0,,11.7,1.3,GRAMA,937
938,46.3,100,2.7,0.0,59.2,5.3,0.2,0.2,2.5,0.8,0.7,89.4,0.8,0.8,374.7,0.3,15.2,1.3,0.0,0.2,GRAMA,938
939,10.6,100,0.4,0.0,6.5,2.1,0.1,0.2,0.0,0.0,0.0,22.7,0.5,0.0,289.6,,14.0,1.6,,0.0,GRAMA,939
940,80.0,100,0.3,0.0,7.4,15.6,0.7,1.0,0.5,0.1,0.2,30.6,3.0,0.1,398.2,,5.1,0.2,,0.0,GRAMA,940
941,116.0,100,,0.0,11.0,0.0,1.5,,0.8,0.2,0.3,237.0,25.5,0.2,338.0,,17.0,,4.0,0.3,GRAMA,941
942,239.0,100,,0.0,15.0,0.0,1.3,,13.6,5.9,4.5,223.0,27.3,4.2,82.0,0.5,48.0,,0.3,0.3,GRAMA,942
943,239.0,100,,0.0,15.0,0.0,1.3,,13.6,5.9,4.5,223.0,27.3,4.2,82.0,0.5,48.0,,0.3,0.3,GRAMA,943
944,239.0,100,,0.0,15.0,0.0,1.3,,13.6,5.9,4.5,223.0,27.3,4.2,82.0,0.5,48.0,,0.3,0.3,GRAMA,944
945,239.0,100,,0.0,15.0,0.0,1.3,,13.6,5.9,4.5,223.0,27.3,4.2,82.0,0.5,48.0,,0.3,0.3,GRAMA,945
946,261.7,100,,0.0,15.0,0.0,1.3,,16.2,5.9,4.5,223.0,27.3,4.2,82.0,0.5,48.0,,0.3,0.3,GRAMA,946
947,261.7,100,,0.0,15.0,0.0,1.3,,16.2,5.9,4.5,223.0,27.3,4.2,82.0,0.5,48.0,,0.3,0.3,GRAMA,947
948,239.0,100,,0.0,15.0,0.0,1.3,,13.6,5.3,3.0,223.0,27.3,3.8,82.0,0.5,48.0,,0.3,0.3,GRAMA,948
949,239.0,100,,0.0,15.0,0.0,1.3,,13.6,5.3,3.0,223.0,27.3,3.8,82.0,0.5,48.0,,0.3,0.3,GRAMA,949
950,239.0,100,,0.0,15.0,0.0,1.3,,13.6,5.3,3.0,223.0,27.3,3.8,82.0,0.5,48.0,,0.3,0.3,GRAMA,950
951,239.0,100,,0.0,15.0,0.0,1.3,,13.6,5.3,3.0,223.0,27.3,3.8,82.0,0.5,48.0,,0.3,0.3,GRAMA,951
952,261.7,100,,0.0,15.0,0.0,1.3,,16.2,5.3,3.0,223.0,27.3,3.8,82.0,0.5,48.0,,0.3,0.3,GRAMA,952
953,261.7,100,,0.0,15.0,0.0,1.3,,16.2,5.3,3.0,223.0,27.3,3.8,82.0,0.5,48.0,,0.3,0.3,GRAMA,953
954,239.0,100,,0.0,15.0,0.0,1.3,,13.6,5.3,3.0,223.0,27.3,3.8,82.0,0.5,48.0,,0.3,0.3,GRAMA,954
955,239.0,100,,0.0,15.0,0.0,1.3,,13.6,5.3,3.0,223.0,27.3,3.8,82.0,0.5,48.0,,0.3,0.3,GRAMA,955
956,239.0,100,,0.0,15.0,0.0,1.3,,13.6,5.3,3.0,223.0,27.3,3.8,82.0,0.5,48.0,,0.3,0.3,GRAMA,956
957,239.0,100,,0.0,15.0,0.0,1.3,,13.6,5.3,3.0,223.0,27.3,3.8,82.0,0.5,48.0,,0.3,0.3,GRAMA,957
958,261.7,100,,0.0,15.0,0.0,1.3,,16.2,5.3,3.0,223.0,27.3,3.8,82.0,0.5,48.0,,0.3,0.3,GRAMA,958
959,261.7,100,,0.0,15.0,0.0,1.3,,16.2,5.3,3.0,223.0,27.3,3.8,82.0,0.5,48.0,,0.3,0.3,GRAMA,959
960,239.0,100,,0.0,15.0,0.0,1.3,,13.6,5.9,4.5,223.0,27.3,4.2,82.0,0.5,48.0,,0.3,0.3,GRAMA,960
961,239.0,100,,0.0,15.0,0.0,1.3,,13.6,5.9,4.5,223.0,27.3,4.2,82.0,0.5,48.0,,0.3,0.3,GRAMA,961
962,239.0,100,,0.0,15.0,0.0,1.3,,13.6,5.9,4.5,223.0,27.3,4.2,82.0,0.5,48.0,,0.3,0.3,GRAMA,962
963,261.7,100,,0.0,15.0,0.0,1.3,,16.2,5.9,4.5,223.0,27.3,4.2,82.0,0.5,48.0,,0.3,0.3,GRAMA,963
964,261.7,100,,0.0,15.0,0.0,1.3,,16.2,5.9,4.5,223.0,27.3,4.2,82.0,0.5,48.0,,0.3,0.3,GRAMA,964
965,239.0,100,,0.0,15.0,0.0,1.3,,13.6,5.3,3.0,223.0,27.3,3.8,82.0,0.5,48.0,,0.3,0.3,GRAMA,965
966,239.0,100,,0.0,15.0,0.0,1.3,,13.6,5.3,3.0,223.0,27.3,3.8,82.0,0.5,48.0,,0.3,0.3,GRAMA,966
967,239.0,100,,0.0,15.0,0.0,1.3,,13.6,5.3,3.0,223.0,27.3,3.8,82.0,0.5,48.0,,0.3,0.3,GRAMA,967
968,239.0,100,,0.0,15.0,0.0,1.3,,13.6,5.3,3.0,223.0,27.3,3.8,82.0,0.5,48.0,,0.3,0.3,GRAMA,968
969,261.7,100,,0.0,15.0,0.0,1.3,,16.2,5.3,3.0,223.0,27.3,3.8,82.0,0.5,48.0,,0.3,0.3,GRAMA,969
970,239.0,100,,0.0,15.0,0.0,1.3,,13.6,5.3,3.0,223.0,27.3,3.8,82.0,0.5,48.0,,0.3,0.3,GRAMA,970
971,173.0,100,,0.0,15.0,0.0,1.1,,4.5,1.5,1.0,247.0,30.9,1.3,77.0,0.1,9.0,,0.2,0.3,GRAMA,971
972,173.0,100,,0.0,15.0,0.0,1.1,,4.5,1.5,1.0,247.0,30.9,1.3,77.0,0.1,9.0,,0.2,0.3,GRAMA,972
973,173.0,100,,0.0,15.0,0.0,1.1,,4.5,1.5,1.0,247.0,30.9,1.3,77.0,0.1,9.0,,0.2,0.3,GRAMA,973
974,173.0,100,,0.0,15.0,0.0,1.1,,4.5,1.5,1.0,247.0,30.9,1.3,77.0,0.1,9.0,,0.2,0.3,GRAMA,974
975,195.7,100,,0.0,15.0,0.0,1.1,,7.1,1.5,1.0,247.0,30.9,1.3,77.0,0.1,9.0,,0.2,0.3,GRAMA,975
976,195.7,100,,0.0,15.0,0.0,1.1,,7.1,1.5,1.0,247.0,30.9,1.3,77.0,0.1,9.0,,0.2,0.3,GRAMA,976
977,173.0,100,,0.0,15.0,0.0,1.1,,4.5,1.5,1.0,247.0,30.9,1.3,77.0,0.1,9.0,,0.2,0.3,GRAMA,977
978,173.0,100,,0.0,15.0,0.0,1.1,,4.5,1.5,1.0,247.0,30.9,1.3,77.0,0.1,9.0,,0.2,0.3,GRAMA,978
979,173.0,100,,0.0,15.0,0.0,1.1,,4.5,1.5,1.0,247.0,30.9,1.3,77.0,0.1,9.0,,0.2,0.3,GRAMA,979
980,173.0,100,,0.0,15.0,0.0,1.1,,4.5,1.5,1.0,247.0,30.9,1.3,77.0,0.1,9.0,,0.2,0.3,GRAMA,980
981,195.7,100,,0.0,15.0,0.0,1.1,,7.1,1.5,1.0,247.0,30.9,1.3,77.0,0.1,9.0,,0.2,0.3,GRAMA,981
982,195.7,100,,0.0,15.0,0.0,1.1,,7.1,1.5,1.0,247.0,30.9,1.3,77.0,0.1,9.0,,0.2,0.3,GRAMA,982
983,173.0,100,,0.0,15.0,0.0,1.1,,4.5,2.1,2.5,247.0,30.9,1.7,77.0,0.1,9.0,,0.2,0.3,GRAMA,983
984,173.0,100,,0.0,15.0,0.0,1.1,,4.5,2.1,2.5,247.0,30.9,1.7,77.0,0.1,9.0,,0.2,0.3,GRAMA,984
985,195.7,100,,0.0,15.0,0.0,1.1,,7.1,2.1,2.5,247.0,30.9,1.7,77.0,0.1,9.0,,0.2,0.3,GRAMA,985
986,195.7,100,,0.0,15.0,0.0,1.1,,7.1,2.1,2.5,247.0,30.9,1.7,77.0,0.1,9.0,,0.2,0.3,GRAMA,986
987,290.0,100,,0.0,15.0,0.0,1.3,,19.5,8.2,5.6,184.0,26.9,5.8,82.0,0.4,47.0,,0.4,0.3,GRAMA,987
988,290.0,100,,0.0,15.0,0.0,1.3,,19.5,8.2,5.6,184.0,26.9,5.8,82.0,0.4,47.0,,0.4,0.3,GRAMA,988
989,290.0,100,,0.0,15.0,0.0,1.3,,19.5,8.2,5.6,184.0,26.9,5.8,82.0,0.4,47.0,,0.4,0.3,GRAMA,989
990,290.0,100,,0.0,15.0,0.0,1.3,,19.5,8.2,5.6,184.0,26.9,5.8,82.0,0.4,47.0,,0.4,0.3,GRAMA,990
991,312.7,100,,0.0,15.0,0.0,1.3,,22.0,8.2,5.6,184.0,26.9,5.8,82.0,0.4,47.0,,0.4,0.3,GRAMA,991
992,312.7,100,,0.0,15.0,0.0,1.3,,22.0,8.2,5.6,184.0,26.9,5.8,82.0,0.4,47.0,,0.4,0.3,GRAMA,992
993,213.0,100,0.8,0.0,30.0,0.0,2.3,,10.5,2.4,2.3,282.0,27.7,2.6,73.0,0.2,20.0,,0.1,0.3,GRAMA,993
994,213.0,100,0.8,0.0,30.0,0.0,2.3,,10.5,2.4,2.3,282.0,27.7,2.6,73.0,0.2,20.0,,0.1,0.3,GRAMA,994
995,213.0,100,0.8,0.0,30.0,0.0,2.3,,10.5,2.4,2.3,282.0,27.7,2.6,73.0,0.2,20.0,,0.1,0.3,GRAMA,995
996,235.7,100,0.8,0.0,30.0,0.0,2.3,,13.1,2.4,2.3,282.0,27.7,2.6,73.0,0.2,20.0,,0.1,0.3,GRAMA,996
997,235.7,100,0.8,0.0,30.0,0.0,2.3,,13.1,2.4,2.3,282.0,27.7,2.6,73.0,0.2,20.0,,0.1,0.3,GRAMA,997
998,300.0,100,1.0,0.0,21.0,0.0,1.4,,21.0,7.3,3.8,210.0,25.9,6.2,87.0,0.5,105.0,,0.2,0.3,GRAMA,998
999,300.0,100,1.0,0.0,21.0,0.0,1.4,,21.0,7.3,3.8,210.0,25.9,6.2,87.0,0.5,105.0,,0.2,0.3,GRAMA,999
1000,322.7,100,1.0,0.0,21.0,0.0,1.4,,23.5,7.3,3.8,210.0,25.9,6.2,87.0,0.5,105.0,,0.2,0.3,GRAMA,1000
1001,322.7,100,1.0,0.0,21.0,0.0,1.4,,23.5,7.3,3.8,210.0,25.9,6.2,87.0,0.5,105.0,,0.2,0.3,GRAMA,1001
1002,215.0,100,,0.0,88.0,0.2,0.9,,14.6,6.1,4.5,31.0,19.4,4.3,67.0,0.3,30.0,,0.1,0.3,GRAMA,1002
1003,215.0,100,,0.0,88.0,0.2,0.9,,14.6,6.1,4.5,31.0,19.4,4.3,67.0,0.3,30.0,,0.1,0.3,GRAMA,1003
1004,215.0,100,,0.0,88.0,0.2,0.9,,14.6,6.1,4.5,31.0,19.4,4.3,67.0,0.3,30.0,,0.1,0.3,GRAMA,1004
1005,237.7,100,,0.0,88.0,0.2,0.9,,17.2,6.1,4.5,31.0,19.4,4.3,67.0,0.3,30.0,,0.1,0.3,GRAMA,1005
1006,237.7,100,,0.0,88.0,0.2,0.9,,17.2,6.1,4.5,31.0,19.4,4.3,67.0,0.3,30.0,,0.1,0.3,GRAMA,1006
1007,167.0,100,0.1,0.0,11.0,0.9,11.6,,6.5,0.5,0.2,263.0,24.5,0.3,76.0,0.0,3981.4,27.9,0.2,0.8,GRAMA,1007
1008,167.0,100,0.1,0.0,11.0,0.9,11.6,,6.5,0.5,0.2,263.0,24.5,0.3,76.0,0.0,3981.4,27.9,0.2,0.8,GRAMA,1008
1009,189.7,100,0.1,0.0,11.0,0.9,11.6,,9.1,0.5,0.2,263.0,24.5,0.3,76.0,0.0,3981.4,27.9,0.2,0.8,GRAMA,1009
1010,146.0,100,0.1,0.0,17.0,0.0,3.2,,2.7,0.5,0.2,179.0,30.4,0.3,56.0,0.0,,,0.2,0.2,GRAMA,1010
1011,146.0,100,0.1,0.0,17.0,0.0,3.2,,2.7,0.5,0.2,179.0,30.4,0.3,56.0,0.0,,,0.2,0.2,GRAMA,1011
1012,168.7,100,0.1,0.0,17.0,0.0,3.2,,5.2,0.5,0.2,179.0,30.4,0.3,56.0,0.0,,,0.2,0.2,GRAMA,1012
1013,168.7,100,0.1,0.0,17.0,0.0,3.2,,5.2,0.5,0.2,179.0,30.4,0.3,56.0,0.0,,,0.2,0.2,GRAMA,1013
1014,185.0,100,,0.0,19.0,0.1,9.0,,7.9,2.0,2.3,132.0,26.4,2.3,48.0,,8.0,1.8,0.2,1.2,GRAMA,1014
1015,185.0,100,,0.0,19.0,0.1,9.0,,7.9,2.0,2.3,132.0,26.4,2.3,48.0,,8.0,1.8,0.2,1.2,GRAMA,1015
1016,185.0,100,,0.0,19.0,0.1,9.0,,7.9,2.0,2.3,132.0,26.4,2.3,48.0,,8.0,1.8,0.2,1.2,GRAMA,1016
1017,207.7,100,,0.0,19.0,0.1,9.0,,10.5,2.0,2.3,132.0,26.4,2.3,48.0,,8.0,1.8,0.2,1.2,GRAMA,1017
1018,167.0,100,,0.0,11.0,0.9,11.6,,6.5,2.0,3.5,263.0,24.5,2.5,76.0,0.1,3981.4,27.9,0.2,0.8,GRAMA,1018
1019,167.0,100,,0.0,11.0,0.9,11.6,,6.5,2.0,3.5,263.0,24.5,2.5,76.0,0.1,3981.4,27.9,0.2,0.8,GRAMA,1019
1020,189.7,100,,0.0,11.0,0.9,11.6,,9.1,2.0,3.5,263.0,24.5,2.5,76.0,0.1,3981.4,27.9,0.2,0.8,GRAMA,1020
1021,31.5,100,0.1,0.0,5.2,3.6,0.2,0.1,1.1,0.5,0.2,37.0,1.6,0.3,343.6,0.0,25.4,0.1,0.0,0.1,GRAMA,1021
1022,207.0,100,,0.0,21.5,0.0,1.6,,10.2,4.1,4.0,224.5,26.9,3.4,68.0,0.2,24.5,,0.1,0.2,GRAMA,1022
1023,207.0,100,,0.0,21.5,0.0,1.6,,10.2,4.1,4.0,224.5,26.9,3.4,68.0,0.2,24.5,,0.1,0.2,GRAMA,1023
1024,229.7,100,,0.0,21.5,0.0,1.6,,12.8,4.1,4.0,224.5,26.9,3.4,68.0,0.2,24.5,,0.1,0.2,GRAMA,1024
1025,140.0,100,,0.0,15.0,0.0,1.6,,1.2,0.2,0.3,277.0,30.2,0.4,56.0,0.0,,,0.4,0.2,GRAMA,1025
1026,140.0,100,,0.0,15.0,0.0,1.6,,1.2,0.2,0.3,277.0,30.2,0.4,56.0,0.0,,,0.4,0.2,GRAMA,1026
1027,140.0,100,,0.0,15.0,0.0,1.6,,1.2,0.2,0.3,277.0,30.2,0.4,56.0,0.0,,,0.4,0.2,GRAMA,1027
1028,140.0,100,,0.0,15.0,0.0,1.6,,1.2,0.2,0.3,277.0,30.2,0.4,56.0,0.0,,,0.4,0.2,GRAMA,1028
1029,162.7,100,,0.0,15.0,0.0,1.6,,3.7,0.2,0.3,277.0,30.2,0.4,56.0,0.0,,,0.4,0.2,GRAMA,1029
1030,229.0,100,,0.0,24.0,0.0,1.5,,12.4,4.7,2.9,266.0,27.4,3.4,61.0,0.2,34.0,,0.4,0.2,GRAMA,1030
1031,229.0,100,,0.0,24.0,0.0,1.5,,12.4,4.7,2.9,266.0,27.4,3.4,61.0,0.2,34.0,,0.4,0.2,GRAMA,1031
1032,207.0,100,,0.0,21.5,0.0,1.6,,10.2,3.5,2.5,224.5,26.9,3.0,68.0,0.2,24.5,,0.1,0.2,GRAMA,1032
1033,207.0,100,,0.0,21.5,0.0,1.6,,10.2,3.5,2.5,224.5,26.9,3.0,68.0,0.2,24.5,,0.1,0.2,GRAMA,1033
1034,178.0,100,,0.0,8.0,0.0,1.3,,9.0,4.4,1.4,409.0,22.6,3.1,1500.0,0.0,,,0.8,0.3,GRAMA,1034
1035,219.0,100,,0.0,17.0,0.0,5.9,,13.0,5.5,2.7,256.0,23.9,3.7,57.0,0.3,28.0,2.9,,0.1,GRAMA,1035
1036,273.0,100,0.1,0.0,9.8,15.9,1.4,0.6,15.6,7.4,2.6,138.8,16.2,3.6,704.4,3.0,4.9,,0.1,1.1,GRAMA,1036
1037,273.0,100,0.1,0.0,9.8,15.9,1.4,0.6,15.6,7.4,2.6,138.8,16.2,3.6,704.4,3.0,4.9,,0.1,1.1,GRAMA,1037
1038,273.0,100,0.1,0.0,9.8,15.9,1.4,0.6,15.6,7.4,2.6,138.8,16.2,3.6,704.4,3.0,4.9,,0.1,1.1,GRAMA,1038
1039,273.0,100,0.1,0.0,9.8,15.9,1.4,0.6,15.6,7.4,2.6,138.8,16.2,3.6,704.4,3.0,4.9,,0.1,1.1,GRAMA,1039
1040,211.8,100,0.0,0.0,15.7,3.4,1.3,0.1,7.1,2.1,2.5,251.8,31.4,1.7,77.1,0.1,9.0,,0.2,0.5,GRAMA,1040
1041,211.8,100,0.0,0.0,15.7,3.4,1.3,0.1,7.1,2.1,2.5,251.8,31.4,1.7,77.1,0.1,9.0,,0.2,0.5,GRAMA,1041
1042,211.8,100,0.0,0.0,15.7,3.4,1.3,0.1,7.1,2.1,2.5,251.8,31.4,1.7,77.1,0.1,9.0,,0.2,0.5,GRAMA,1042
1043,211.8,100,0.0,0.0,15.7,3.4,1.3,0.1,7.1,2.1,2.5,251.8,31.4,1.7,77.1,0.1,9.0,,0.2,0.5,GRAMA,1043
1044,269.7,100,,0.0,16.0,0.0,1.4,,14.7,6.2,3.0,271.0,32.4,3.9,43.0,0.3,57.0,2.3,0.2,0.5,GRAMA,1044
1045,290.0,100,,0.0,15.0,0.0,1.3,,19.5,8.2,5.6,184.0,26.9,5.8,82.0,0.4,47.0,,0.4,0.3,GRAMA,1045
1046,290.0,100,,0.0,15.0,0.0,1.3,,19.5,8.2,5.6,184.0,26.9,5.8,82.0,0.4,47.0,,0.4,0.3,GRAMA,1046
